#Text file of bell schedule for Followers of Jesus School
#Prepared by J. Gochnauer  4 Sep 07
#HR,MI,SE,C,T,WD
#The last column (WD) is an optional, pipe-delimited list of the days of the week the bell should ring.
#   (Sunday=1,Monday=2,etc.).  If not specified, the setting defaults to all weekdays.
#Sunday Morning Bells
11,35,00,1,1
11,35,00,2,1
11,35,00,3,1
11,35,00,4,1
11,35,00,5,1
11,35,00,6,1
11,40,00,1,1
11,40,00,2,1
11,40,00,3,1
11,40,00,4,1
11,40,00,5,1
11,40,00,6,1
